#CSV created by Body Aspect
Body part , layer ,  X  , Y ,  Z 
1,1,-2491,-8088,-351
1,1,-2517,-8088,-283
1,1,-2571,-8088,-146
1,1,-2582,-8088,-117
1,1,-2613,-8088,-39
1,1,-2418,-8088,-467
1,1,-2430,-8088,-438
1,1,-2471,-8088,-331
1,1,-2570,-8088,-76
1,1,-2375,-8088,-544
1,1,-2386,-8088,-515
1,1,-2416,-8088,-437
1,1,-2354,-8088,-563
1,1,-2417,-8088,-398
1,1,-2516,-8088,-142
1,1,-2374,-8088,-475
1,1,-2441,-8088,-300
1,1,-2257,-8088,-747
1,1,-2287,-8088,-669
1,1,-2324,-8088,-571
1,1,-2234,-8088,-776
1,1,-2267,-8088,-688
1,1,-2296,-8088,-609
1,1,-2322,-8088,-542
1,1,-2362,-8088,-435
1,1,-2377,-8088,-396
1,1,-2210,-8088,-804
1,1,-2217,-8088,-785
1,1,-2272,-8088,-638
1,1,-2226,-8088,-726
1,1,-2227,-8088,-687
1,1,-2271,-8088,-569
1,1,-2172,-8088,-802
1,1,-2170,-8088,-772
1,1,-2167,-8088,-743
1,1,-2094,-8088,-907
1,1,-2105,-8088,-878
1,1,-2123,-8088,-829
1,1,-2059,-8088,-935
1,1,-2119,-8088,-769
1,1,-2125,-8088,-750
1,1,-2035,-8088,-965
1,1,-2020,-8088,-973
1,1,-1987,-8088,-1031
1,1,-2111,-8088,-679
1,1,-1926,-8088,-1167
1,1,-1950,-8088,-1099
1,1,-1893,-8088,-1225
1,1,-1855,-8088,-1263
1,1,-1862,-8088,-1243
1,1,-1830,-8088,-1301
1,1,-1867,-8088,-1195
1,1,-1815,-8088,-1310
1,1,-1825,-8088,-1282
1,1,-1755,-8088,-1417
1,1,-1768,-8088,-1378
1,1,-1766,-8088,-1348
1,1,-1725,-8088,-1435
1,1,-1726,-8088,-1396
1,1,-1692,-8088,-1463
1,1,-1674,-8088,-1482
1,1,-1656,-8088,-1501
1,1,-1615,-8088,-1518
1,1,-1621,-8088,-1499
1,1,-1572,-8088,-1545
1,1,-1557,-8088,-1555
1,1,-1520,-8088,-1562
1,1,-1472,-8088,-1569
1,1,-1421,-8088,-1586
1,1,-1382,-8088,-1603
1,1,-1371,-8088,-1603
1,1,-1373,-8088,-1593
1,1,-1317,-8088,-1589
1,1,-1294,-8088,-1549
1,1,-1269,-8088,-1556
1,1,-1272,-8088,-1546
1,1,-1226,-8088,-1503
1,1,-1217,-8088,-1492
1,1,-1195,-8088,-1442
1,1,-1170,-8088,-1449
1,1,-1185,-8088,-1391
1,1,-1176,-8088,-1380
1,1,-1160,-8088,-1348
1,1,-1126,-8088,-1346
1,2,-1075,-8038,-1169
1,2,-1084,-8038,-1099
1,2,-1085,-8038,-1119
1,2,-1129,-8038,-1111
1,2,-1140,-8038,-1072
1,2,-1151,-8038,-1032
1,2,-1151,-8038,-892
1,2,-1153,-8038,-912
1,2,-1170,-8038,-793
1,2,-1178,-8038,-733
1,2,-1201,-8038,-684
1,2,-1224,-8038,-645
1,2,-1235,-8038,-615
1,2,-1244,-8038,-576
1,2,-1267,-8038,-537
1,2,-1278,-8038,-507
1,2,-1294,-8038,-418
1,2,-1300,-8038,-469
1,2,-1319,-8038,-399
1,2,-1330,-8038,-379
1,2,-1346,-8038,-401
1,2,-1380,-8038,-352
1,2,-1391,-8038,-332
1,2,-1399,-8038,-292
1,2,-1418,-8038,-243
1,2,-1429,-8038,-224
1,2,-1438,-8038,-194
1,2,-1470,-8038,-146
1,2,-1480,-8038,-126
1,2,-1487,-8038,-86
1,2,-1531,-8038,-38
1,2,-1534,-8038,-59
1,2,-1561,-8038,10
1,2,-1577,-8038,70
1,2,-1579,-8038,60
1,2,-1582,-8038,39
1,2,-1584,-8038,100
1,2,-1628,-8038,138
1,2,-1635,-8038,97
1,2,-1635,-8038,167
1,2,-1648,-8038,237
1,2,-1667,-8038,266
1,2,-1679,-8038,265
1,2,-1683,-8038,245
1,2,-1692,-8038,325
1,2,-1699,-8038,355
1,2,-1729,-8038,323
1,2,-1730,-8038,383
1,2,-1779,-8038,381
1,2,-1783,-8038,421
1,2,-1801,-8038,450
1,2,-1828,-8038,378
1,2,-1814,-8038,500
1,2,-1831,-8038,418
1,2,-1828,-8038,489
1,2,-1831,-8038,529
1,2,-1879,-8038,476
1,2,-1882,-8038,516
1,2,-1896,-8038,556
1,2,-1930,-8038,514
1,2,-1934,-8038,494
1,2,-1960,-8038,382
1,2,-1920,-8038,605
1,2,-1930,-8038,564
1,2,-1980,-8038,351
1,2,-1932,-8038,604
1,2,-1994,-8038,341
1,2,-2018,-8038,240
1,2,-2131,-8038,-236
1,2,-2031,-8038,239
1,2,-1978,-8038,512
1,2,-1985,-8038,481
1,2,-2029,-8038,299
1,2,-1980,-8038,552
1,2,-2014,-8038,410
1,2,-2029,-8038,349
1,2,-1980,-8038,602
1,2,-2034,-8038,379
1,2,-2083,-8038,177
1,2,-2078,-8038,247
1,2,-2126,-8038,54
1,2,-2133,-8038,24
1,2,-2180,-8038,-168
1,2,-2083,-8038,277
1,2,-2116,-8038,145
1,2,-2138,-8038,54
1,2,-2156,-8038,-17
1,2,-2086,-8038,317
1,2,-2129,-8038,144
1,2,-2131,-8038,185
1,2,-2184,-8038,-28
1,2,-2197,-8038,-79
1,2,-2212,-8038,-140
1,2,-2024,-8038,660
1,2,-2029,-8038,640
1,2,-2131,-8038,235
1,2,-2182,-8038,32
1,2,-2035,-8038,660
1,2,-2136,-8038,265
1,2,-2187,-8038,62
1,2,-2231,-8038,-110
1,2,-2063,-8038,598
1,2,-2130,-8038,335
1,2,-2179,-8038,142
1,2,-2228,-8038,-50
1,2,-2236,-8038,-80
1,2,-2132,-8038,375
1,2,-2181,-8038,182
1,2,-2078,-8038,627
1,2,-2181,-8038,233
1,2,-2082,-8038,657
1,2,-2183,-8038,273
1,2,-2230,-8038,90
1,2,-2246,-8038,29
1,2,-2281,-8038,-102
1,2,-2185,-8038,312
1,2,-2230,-8038,140
1,2,-2280,-8038,-52
1,2,-2181,-8038,373
1,2,-2240,-8038,150
1,2,-2285,-8038,-22
1,2,-2231,-8038,230
1,2,-2279,-8038,48
1,2,-2328,-8038,-135
1,2,-2336,-8038,-165
1,2,-2130,-8038,655
1,2,-2135,-8038,635
1,2,-2235,-8038,260
1,2,-2281,-8038,88
1,2,-2126,-8038,756
1,2,-2137,-8038,715
1,2,-2137,-8038,755
1,2,-2328,-8038,56
1,2,-2183,-8038,673
1,2,-2306,-8038,227
1,2,-2183,-8038,713
1,2,-2310,-8038,257
1,2,-2328,-8038,236
1,2,-2335,-8038,256
1,2,-2035,-8038,-966
1,2,-2012,-8038,-995
1,2,-2008,-8038,-1005
1,2,-1956,-8038,-1081
1,2,-1973,-8038,-1032
1,2,-1923,-8038,-1139
1,2,-1933,-8038,-1109
1,2,-1901,-8038,-1167
1,2,-1912,-8038,-1100
1,2,-1866,-8038,-1195
1,2,-1844,-8038,-1224
1,2,-1815,-8038,-1273
1,2,-1826,-8038,-1243
1,2,-1790,-8038,-1311
1,2,-1769,-8038,-1339
1,2,-1747,-8038,-1368
1,2,-1707,-8038,-1416
1,2,-1717,-8038,-1387
1,2,-1674,-8038,-1444
1,2,-1653,-8038,-1472
1,2,-1627,-8038,-1481
1,2,-1583,-8038,-1508
1,2,-1569,-8038,-1517
1,2,-1575,-8038,-1498
1,2,-1522,-8038,-1554
1,2,-1525,-8038,-1545
1,2,-1474,-8038,-1561
1,2,-1426,-8038,-1568
1,2,-1375,-8038,-1585
1,2,-1352,-8038,-1545
1,2,-1325,-8038,-1562
1,2,-1294,-8038,-1549
1,2,-1271,-8038,-1548
1,2,-1261,-8038,-1499
1,2,-1225,-8038,-1505
1,2,-1216,-8038,-1494
1,2,-1228,-8038,-1446
1,2,-1217,-8038,-1445
1,2,-1195,-8038,-1394
1,2,-1175,-8038,-1381
1,2,-1184,-8038,-1343
1,2,-1173,-8038,-1342
1,2,-1162,-8038,-1291
1,2,-1118,-8038,-1327
1,3,-1109,-7988,-1061
1,3,-1133,-7988,-1002
1,3,-1136,-7988,-892
1,3,-1157,-7988,-813
1,3,-1170,-7988,-793
1,3,-1175,-7988,-713
1,3,-1190,-7988,-714
1,3,-1212,-7988,-665
1,3,-1224,-7988,-645
1,3,-1236,-7988,-626
1,3,-1245,-7988,-586
1,3,-1267,-7988,-537
1,3,-1280,-7988,-528
1,3,-1297,-7988,-559
1,3,-1311,-7988,-449
1,3,-1314,-7988,-469
1,3,-1332,-7988,-400
1,3,-1335,-7988,-420
1,3,-1380,-7988,-352
1,3,-1391,-7988,-333
1,3,-1397,-7988,-283
1,3,-1417,-7988,-234
1,3,-1440,-7988,-215
1,3,-1451,-7988,-195
1,3,-1483,-7988,-147
1,3,-1486,-7988,-167
1,3,-1514,-7988,-98
1,3,-1530,-7988,-119
1,3,-1534,-7988,-59
1,3,-1557,-7988,-40
1,3,-1574,-7988,9
1,3,-1579,-7988,-21
1,3,-1582,-7988,39
1,3,-1591,-7988,59
1,3,-1628,-7988,67
1,3,-1633,-7988,36
1,3,-1644,-7988,116
1,3,-1660,-7988,166
1,3,-1665,-7988,205
1,3,-1682,-7988,114
1,3,-1678,-7988,205
1,3,-1684,-7988,175
1,3,-1692,-7988,264
1,3,-1728,-7988,202
1,3,-1734,-7988,172
1,3,-1735,-7988,292
1,3,-1754,-7988,322
1,3,-1779,-7988,200
1,3,-1781,-7988,190
1,3,-1760,-7988,351
1,3,-1779,-7988,260
1,3,-1779,-7988,320
1,3,-1783,-7988,360
1,3,-1829,-7988,258
1,3,-1831,-7988,248
1,3,-1828,-7988,318
1,3,-1828,-7988,378
1,3,-1878,-7988,256
1,3,-1881,-7988,245
1,3,-1878,-7988,316
1,3,-1861,-7988,447
1,3,-1881,-7988,356
1,3,-1871,-7988,456
1,3,-1878,-7988,426
1,3,-1883,-7988,456
1,3,-1928,-7988,253
1,3,-1931,-7988,243
1,3,-1929,-7988,303
1,3,-1957,-7988,182
1,3,-1930,-7988,354
1,3,-1981,-7988,131
1,3,-1929,-7988,414
1,3,-1982,-7988,181
1,3,-1981,-7988,241
1,3,-2023,-7988,59
1,3,-1939,-7988,473
1,3,-1984,-7988,281
1,3,-2031,-7988,78
1,3,-1980,-7988,351
1,3,-1982,-7988,341
1,3,-2034,-7988,118
1,3,-2053,-7988,37
1,3,-2118,-7988,-236
1,3,-2030,-7988,189
1,3,-2131,-7988,-236
1,3,-1982,-7988,441
1,3,-2036,-7988,219
1,3,-2079,-7988,36
1,3,-2091,-7988,-14
1,3,-2149,-7988,-257
1,3,-2034,-7988,279
1,3,-2080,-7988,86
1,3,-2085,-7988,116
1,3,-2151,-7988,-157
1,3,-2088,-7988,156
1,3,-2130,-7988,-16
1,3,-2179,-7988,-218
1,3,-2138,-7988,4
1,3,-2158,-7988,-77
1,3,-2185,-7988,-189
1,3,-2178,-7988,-108
1,3,-2134,-7988,124
1,3,-2179,-7988,-58
1,3,-2000,-7988,-1026
1,3,-1998,-7988,-997
1,3,-1976,-7988,-1024
1,3,-1941,-7988,-1052
1,3,-1961,-7988,-994
1,3,-1915,-7988,-1090
1,3,-1889,-7988,-1129
1,3,-1923,-7988,-1032
1,3,-1863,-7988,-1168
1,3,-1877,-7988,-1129
1,3,-1875,-7988,-1099
1,3,-1813,-7988,-1244
1,3,-1791,-7988,-1273
1,3,-1769,-7988,-1302
1,3,-1776,-7988,-1282
1,3,-1708,-7988,-1378
1,3,-1717,-7988,-1350
1,3,-1686,-7988,-1406
1,3,-1671,-7988,-1416
1,3,-1606,-7988,-1472
1,3,-1618,-7988,-1434
1,3,-1562,-7988,-1499
1,3,-1545,-7988,-1518
1,3,-1519,-7988,-1526
1,3,-1487,-7988,-1554
1,3,-1473,-7988,-1563
1,3,-1467,-7988,-1544
1,3,-1425,-7988,-1570
1,3,-1422,-7988,-1541
1,3,-1369,-7988,-1566
1,3,-1374,-7988,-1547
1,3,-1326,-7988,-1554
1,3,-1306,-7988,-1543
1,3,-1275,-7988,-1530
1,3,-1272,-7988,-1500
1,3,-1228,-7988,-1447
1,3,-1219,-7988,-1436
1,3,-1206,-7988,-1397
1,3,-1195,-7988,-1346
1,3,-1171,-7988,-1303
1,3,-1173,-7988,-1294
1,4,-1114,-7938,-961
1,4,-1126,-7938,-932
1,4,-1136,-7938,-892
1,4,-1140,-7938,-932
1,4,-1157,-7938,-813
1,4,-1169,-7938,-794
1,4,-1177,-7938,-734
1,4,-1179,-7938,-754
1,4,-1189,-7938,-714
1,4,-1214,-7938,-685
1,4,-1224,-7938,-646
1,4,-1236,-7938,-626
1,4,-1259,-7938,-587
1,4,-1282,-7938,-548
1,4,-1285,-7938,-569
1,4,-1327,-7938,-470
1,4,-1330,-7938,-491
1,4,-1336,-7938,-431
1,4,-1356,-7938,-382
1,4,-1380,-7938,-353
1,4,-1404,-7938,-334
1,4,-1412,-7938,-294
1,4,-1428,-7938,-315
1,4,-1427,-7938,-215
1,4,-1430,-7938,-235
1,4,-1434,-7938,-265
1,4,-1477,-7938,-197
1,4,-1480,-7938,-217
1,4,-1490,-7938,-198
1,4,-1509,-7938,-148
1,4,-1530,-7938,-119
1,4,-1538,-7938,-170
1,4,-1540,-7938,-100
1,4,-1579,-7938,-21
1,4,-1584,-7938,-52
1,4,-1600,-7938,8
1,4,-1629,-7938,-14
1,4,-1633,-7938,36
1,4,-1655,-7938,55
1,4,-1679,-7938,64
1,4,-1684,-7938,34
1,4,-1682,-7938,114
1,4,-1711,-7938,163
1,4,-1730,-7938,62
1,4,-1729,-7938,132
1,4,-1734,-7938,172
1,4,-1778,-7938,140
1,4,-1788,-7938,89
1,4,-1780,-7938,190
1,4,-1831,-7938,127
1,4,-1829,-7938,198
1,4,-1835,-7938,227
1,4,-1879,-7938,135
1,4,-1879,-7938,195
1,4,-1885,-7938,225
1,4,-1936,-7938,-8
1,4,-1929,-7938,83
1,4,-1940,-7938,32
1,4,-1930,-7938,133
1,4,-1929,-7938,193
1,4,-1981,-7938,-40
1,4,-1988,-7938,-70
1,4,-1935,-7938,223
1,4,-1978,-7938,30
1,4,-1980,-7938,81
1,4,-1988,-7938,100
1,4,-2029,-7938,-22
1,4,-2028,-7938,38
1,4,-2080,-7938,-24
1,4,-1790,-7938,-1275
1,4,-1779,-7938,-1306
1,4,-1775,-7938,-1284
1,4,-1768,-7938,-1305
1,4,-1706,-7938,-1380
1,4,-1719,-7938,-1342
1,4,-1685,-7938,-1409
1,4,-1670,-7938,-1418
1,4,-1618,-7938,-1435
1,4,-1600,-7938,-1453
1,4,-1564,-7938,-1491
1,4,-1550,-7938,-1501
1,4,-1524,-7938,-1509
1,4,-1527,-7938,-1499
1,4,-1476,-7938,-1516
1,4,-1421,-7938,-1542
1,4,-1396,-7938,-1551
1,4,-1373,-7938,-1549
1,4,-1372,-7938,-1551
1,4,-1327,-7938,-1547
1,4,-1284,-7938,-1494
1,4,-1274,-7938,-1492
1,4,-1238,-7938,-1450
1,4,-1221,-7938,-1429
1,4,-1216,-7938,-1399
1,4,-1197,-7938,-1337
1,4,-1172,-7938,-1295
1,4,-1139,-7938,-1234
1,5,-1111,-7888,-932
1,5,-1130,-7888,-833
1,5,-1146,-7888,-853
1,5,-1155,-7888,-794
1,5,-1183,-7888,-795
1,5,-1202,-7888,-705
1,5,-1214,-7888,-686
1,5,-1224,-7888,-646
1,5,-1238,-7888,-647
1,5,-1273,-7888,-589
1,5,-1287,-7888,-589
1,5,-1296,-7888,-550
1,5,-1317,-7888,-500
1,5,-1328,-7888,-481
1,5,-1348,-7888,-422
1,5,-1357,-7888,-392
1,5,-1381,-7888,-363
1,5,-1417,-7888,-335
1,5,-1428,-7888,-315
1,5,-1438,-7888,-296
1,5,-1468,-7888,-227
1,5,-1480,-7888,-218
1,5,-1487,-7888,-268
1,5,-1503,-7888,-199
1,5,-1530,-7888,-200
1,5,-1543,-7888,-201
1,5,-1558,-7888,-131
1,5,-1578,-7888,-172
1,5,-1579,-7888,-102
1,5,-1589,-7888,-82
1,5,-1618,-7888,-24
1,5,-1628,-7888,-84
1,5,-1632,-7888,-105
1,5,-1631,-7888,-24
1,5,-1651,-7888,5
1,5,-1679,-7888,-77
1,5,-1681,-7888,-17
1,5,-1688,-7888,13
1,5,-1706,-7888,53
1,5,-1731,-7888,-79
1,5,-1729,-7888,1
1,5,-1734,-7888,-29
1,5,-1730,-7888,61
1,5,-1782,-7888,-11
1,5,-1781,-7888,59
1,5,-1783,-7888,49
1,5,-1809,-7888,108
1,5,-1832,-7888,-4
1,5,-1833,-7888,57
1,5,-1835,-7888,46
1,5,-1835,-7888,107
1,5,-1870,-7888,-65
1,5,-1879,-7888,-46
1,5,-1879,-7888,14
1,5,-1879,-7888,75
1,5,-1886,-7888,104
1,5,-1923,-7888,-68
1,5,-1929,-7888,-38
1,5,-1936,-7888,-68
1,5,-1931,-7888,72
1,5,-1979,-7888,-90
1,5,-1783,-7888,-1328
1,5,-1782,-7888,-1297
1,5,-1771,-7888,-1327
1,5,-1715,-7888,-1353
1,5,-1718,-7888,-1344
1,5,-1673,-7888,-1410
1,5,-1667,-7888,-1391
1,5,-1620,-7888,-1426
1,5,-1584,-7888,-1464
1,5,-1570,-7888,-1474
1,5,-1526,-7888,-1501
1,5,-1515,-7888,-1500
1,5,-1477,-7888,-1508
1,5,-1420,-7888,-1544
1,5,-1372,-7888,-1551
1,5,-1375,-7888,-1541
1,5,-1319,-7888,-1537
1,5,-1295,-7888,-1496
1,5,-1273,-7888,-1494
1,5,-1228,-7888,-1442
1,5,-1225,-7888,-1411
1,5,-1218,-7888,-1390
1,5,-1205,-7888,-1350
1,5,-1171,-7888,-1297
1,5,-1171,-7888,-1248
1,6,-1093,-7838,-901
1,6,-1130,-7838,-833
1,6,-1123,-7838,-763
1,6,-1139,-7838,-783
1,6,-1163,-7838,-745
1,6,-1179,-7838,-755
1,6,-1191,-7838,-736
1,6,-1201,-7838,-696
1,6,-1223,-7838,-647
1,6,-1238,-7838,-647
1,6,-1258,-7838,-588
1,6,-1284,-7838,-569
1,6,-1295,-7838,-550
1,6,-1303,-7838,-500
1,6,-1328,-7838,-481
1,6,-1350,-7838,-442
1,6,-1368,-7838,-373
1,6,-1379,-7838,-354
1,6,-1391,-7838,-344
1,6,-1430,-7838,-336
1,6,-1433,-7838,-356
1,6,-1452,-7838,-297
1,6,-1478,-7838,-298
1,6,-1481,-7838,-318
1,6,-1508,-7838,-229
1,6,-1530,-7838,-200
1,6,-1533,-7838,-220
1,6,-1541,-7838,-271
1,6,-1579,-7838,-183
1,6,-1583,-7838,-203
1,6,-1624,-7838,-134
1,6,-1631,-7838,-175
1,6,-1637,-7838,-135
1,6,-1680,-7838,-157
1,6,-1679,-7838,-77
1,6,-1684,-7838,-107
1,6,-1729,-7838,-139
1,6,-1733,-7838,-160
1,6,-1731,-7838,-79
1,6,-1762,-7838,-41
1,6,-1782,-7838,-142
1,6,-1786,-7838,-162
1,6,-1779,-7838,-61
1,6,-1788,-7838,-42
1,6,-1828,-7838,-114
1,6,-1831,-7838,-64
1,6,-1840,-7838,-44
1,6,-1794,-7838,-1331
1,6,-1793,-7838,-1300
1,6,-1769,-7838,-1298
1,6,-1742,-7838,-1306
1,6,-1724,-7838,-1325
1,6,-1670,-7838,-1382
1,6,-1637,-7838,-1410
1,6,-1622,-7838,-1419
1,6,-1560,-7838,-1465
1,6,-1569,-7838,-1436
1,6,-1514,-7838,-1502
1,6,-1516,-7838,-1493
1,6,-1476,-7838,-1510
1,6,-1422,-7838,-1536
1,6,-1377,-7838,-1533
1,6,-1326,-7838,-1510
1,6,-1283,-7838,-1497
1,6,-1272,-7838,-1496
1,6,-1228,-7838,-1443
1,6,-1227,-7838,-1444
1,6,-1217,-7838,-1393
1,6,-1183,-7838,-1341
1,6,-1177,-7838,-1320
1,6,-1175,-7838,-1279
1,6,-1182,-7838,-1251
1,6,-1184,-7838,-1241
1,6,-1173,-7838,-1239
1,7,-1093,-7788,-902
1,7,-1105,-7788,-882
1,7,-1116,-7788,-843
1,7,-1122,-7788,-763
1,7,-1137,-7788,-764
1,7,-1163,-7788,-745
1,7,-1187,-7788,-706
1,7,-1201,-7788,-696
1,7,-1234,-7788,-618
1,7,-1258,-7788,-589
1,7,-1281,-7788,-550
1,7,-1328,-7788,-482
1,7,-1350,-7788,-443
1,7,-1384,-7788,-394
1,7,-1387,-7788,-415
1,7,-1418,-7788,-346
1,7,-1433,-7788,-357
1,7,-1431,-7788,-347
1,7,-1481,-7788,-319
1,7,-1487,-7788,-359
1,7,-1492,-7788,-299
1,7,-1530,-7788,-291
1,7,-1532,-7788,-301
1,7,-1578,-7788,-253
1,7,-1586,-7788,-223
1,7,-1628,-7788,-235
1,7,-1631,-7788,-256
1,7,-1632,-7788,-185
1,7,-1679,-7788,-228
1,7,-1688,-7788,-278
1,7,-1680,-7788,-157
1,7,-1728,-7788,-280
1,7,-1729,-7788,-210
1,7,-1733,-7788,-160
1,7,-1780,-7788,-272
1,7,-1778,-7788,-192
1,7,-1782,-7788,-212
1,7,-1828,-7788,-244
1,7,-1780,-7788,-1301
1,7,-1787,-7788,-1281
1,7,-1775,-7788,-1280
1,7,-1756,-7788,-1301
1,7,-1711,-7788,-1326
1,7,-1675,-7788,-1364
1,7,-1669,-7788,-1345
1,7,-1616,-7788,-1400
1,7,-1615,-7788,-1401
1,7,-1568,-7788,-1438
1,7,-1551,-7788,-1456
1,7,-1516,-7788,-1494
1,7,-1501,-7788,-1503
1,7,-1476,-7788,-1512
1,7,-1421,-7788,-1538
1,7,-1376,-7788,-1535
1,7,-1325,-7788,-1512
1,7,-1293,-7788,-1500
1,7,-1271,-7788,-1498
1,7,-1229,-7788,-1436
1,7,-1226,-7788,-1447
1,7,-1205,-7788,-1394
1,7,-1182,-7788,-1342
1,7,-1176,-7788,-1322
1,7,-1172,-7788,-1241
1,8,-1093,-7738,-902
1,8,-1120,-7738,-884
1,8,-1124,-7738,-783
1,8,-1128,-7738,-824
1,8,-1133,-7738,-874
1,8,-1139,-7738,-784
1,8,-1163,-7738,-745
1,8,-1178,-7738,-756
1,8,-1187,-7738,-706
1,8,-1200,-7738,-697
1,8,-1222,-7738,-638
1,8,-1234,-7738,-618
1,8,-1245,-7738,-599
1,8,-1281,-7738,-550
1,8,-1281,-7738,-551
1,8,-1328,-7738,-482
1,8,-1330,-7738,-503
1,8,-1364,-7738,-444
1,8,-1380,-7738,-465
1,8,-1387,-7738,-415
1,8,-1398,-7738,-395
1,8,-1428,-7738,-417
1,8,-1436,-7738,-377
1,8,-1472,-7738,-349
1,8,-1486,-7738,-349
1,8,-1487,-7738,-360
1,8,-1528,-7738,-361
1,8,-1538,-7738,-342
1,8,-1579,-7738,-344
1,8,-1584,-7738,-294
1,8,-1629,-7738,-326
1,8,-1634,-7738,-276
1,8,-1678,-7738,-298
1,8,-1680,-7738,-308
1,8,-1704,-7738,-370
1,8,-1729,-7738,-361
1,8,-1734,-7738,-311
1,8,-1788,-7738,-313
1,8,-1792,-7738,-1264
1,8,-1774,-7738,-1282
1,8,-1767,-7738,-1303
1,8,-1727,-7738,-1311
1,8,-1672,-7738,-1336
1,8,-1651,-7738,-1365
1,8,-1624,-7738,-1373
1,8,-1603,-7738,-1402
1,8,-1574,-7738,-1420
1,8,-1550,-7738,-1458
1,8,-1524,-7738,-1467
1,8,-1466,-7738,-1503
1,8,-1468,-7738,-1495
1,8,-1426,-7738,-1521
1,8,-1369,-7738,-1517
1,8,-1324,-7738,-1514
1,8,-1269,-7738,-1501
1,8,-1261,-7738,-1490
1,8,-1225,-7738,-1448
1,8,-1222,-7738,-1458
1,8,-1192,-7738,-1395
1,8,-1176,-7738,-1364
1,8,-1170,-7738,-1344
1,8,-1172,-7738,-1284
1,8,-1173,-7738,-1233
1,8,-1158,-7738,-1194
1,8,-1119,-7738,-1210
1,9,-1065,-7688,-922
